CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,CO(GT)_class_t+0,CO(GT)_t+1h,CO(GT)_class_t+1,CO(GT)_t+6h,CO(GT)_class_t+6,CO(GT)_t+12h,CO(GT)_class_t+12,CO(GT)_t+24h,CO(GT)_class_t+24,CO(GT)_t-1h,CO(GT)_t-2h,CO(GT)_t-3h,CO(GT)_roll_mean_3h,CO(GT)_roll_std_3h,CO(GT)_roll_mean_6h,CO(GT)_roll_std_6h,CO(GT)_roll_mean_12h,CO(GT)_roll_std_12h,weekday,month,hour,weekday_sin,weekday_cos,hour_sin,hour_cos
3.9,1331.0,15.3,1160.0,456.0,474.0,181.0,1598.0,1419.0,18.5,54.6,1.1515,2005-03-29 18:00:00,high,2.6,high,1.2,low,0.8,low,3.4,high,3.3,2.7,2.7,3.300000000000001,0.5999999999999774,2.8999999999999986,0.5932958789676566,3.1583333333333328,0.8753787059255476,1,3,18,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2.6,1251.0,13.4,1097.0,306.0,502.0,151.0,1541.0,1328.0,17.1,61.5,1.191,2005-03-29 19:00:00,high,3.2,high,0.9,low,2.3,mid,4.2,high,3.9,3.3,2.7,3.266666666666668,0.6506407098647503,2.9166666666666656,0.5810909280540102,3.1249999999999996,0.8894584665044073,1,3,19,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203
3.2,1267.0,13.5,1102.0,402.0,498.0,159.0,1545.0,1378.0,16.4,62.5,1.1531,2005-03-29 20:00:00,high,2.3,mid,0.7,low,2.9,high,3.5,high,2.6,3.9,3.3,3.2333333333333343,0.6506407098647504,3.066666666666665,0.5006662228138334,2.9666666666666663,0.6400757530925391,1,3,20,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2.3,1145.0,9.0,938.0,340.0,591.0,151.0,1376.0,1159.0,15.2,64.2,1.0983,2005-03-29 21:00:00,mid,1.4,low,0.5,low,3.1,high,2.0,mid,3.2,2.6,3.9,2.700000000000001,0.4582575694955561,2.9999999999999987,0.5796550698475813,2.7999999999999994,0.5081159495448189,1,3,21,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474
1.4,1010.0,4.8,752.0,206.0,740.0,127.0,1218.0,932.0,14.6,67.3,1.1102,2005-03-29 22:00:00,low,1.1,low,0.4,low,2.7,high,1.4,low,2.3,3.2,2.6,2.300000000000001,0.8999999999999863,2.783333333333332,0.8795832346439253,2.6416666666666666,0.6215206181518813,1,3,22,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
1.1,1025.0,5.0,761.0,158.0,745.0,107.0,1237.0,942.0,13.5,70.8,1.0928,2005-03-29 23:00:00,low,1.2,low,0.5,low,1.8,mid,1.5,mid,1.4,2.3,3.2,1.6000000000000012,0.624499799839821,2.4166666666666647,1.060974394915669,2.5333333333333328,0.7643575238345236,1,3,23,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681
1.2,1024.0,4.9,759.0,178.0,721.0,101.0,1224.0,944.0,13.0,71.9,1.0697,2005-03-30 00:00:00,low,0.9,low,0.8,low,1.9,mid,1.2,low,1.1,1.4,2.3,1.2333333333333345,0.15275252316512117,1.9666666666666652,0.8594571930391115,2.433333333333333,0.8563488385776882,2,3,0,0.9749279121818236,-0.22252093395631434,0.0,1.0
0.9,938.0,3.4,679.0,118.0,829.0,80.0,1144.0,798.0,13.0,70.2,1.0457,2005-03-30 01:00:00,low,0.7,low,2.3,mid,1.8,mid,1.1,low,1.2,1.1,1.4,1.066666666666668,0.15275252316512283,1.683333333333332,0.8886319072972048,2.3,0.9629500128629481,2,3,1,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683
0.7,905.0,2.4,615.0,95.0,885.0,68.0,1104.0,776.0,11.6,74.9,1.0224,2005-03-30 02:00:00,low,0.5,low,2.9,high,1.8,mid,0.7,low,0.9,1.2,1.1,0.9333333333333345,0.2516611478423156,1.266666666666665,0.5609515724790034,2.1666666666666665,1.0679916013743216,2,3,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
0.5,826.0,1.1,512.0,84.0,1108.0,61.0,1043.0,636.0,12.5,67.4,0.9722,2005-03-30 03:00:00,low,0.4,low,3.1,high,1.8,mid,0.6,low,0.7,0.9,1.2,0.7000000000000012,0.19999999999994808,0.9666666666666651,0.3326659986633228,1.9833333333333332,1.1535189901367429,2,3,3,0.9749279121818236,-0.22252093395631434,0.7071067811865475,0.7071067811865476
0.4,879.0,1.4,539.0,82.0,1045.0,56.0,1073.0,678.0,11.5,71.5,0.9684,2005-03-30 04:00:00,low,0.5,low,2.7,high,1.7,mid,0.5,low,0.5,0.7,0.9,0.5333333333333345,0.15275252316512844,0.7999999999999986,0.3224903099319401,1.791666666666666,1.2131539161386153,2,3,4,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
0.5,901.0,2.1,589.0,122.0,933.0,70.0,1109.0,754.0,10.2,77.9,0.9692,2005-03-30 05:00:00,low,0.8,low,1.8,mid,3.2,high,0.6,low,0.4,0.5,0.7,0.46666666666666784,0.05773502691878936,0.6999999999999985,0.3033150177620596,1.558333333333333,1.1649879697649277,2,3,5,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074
0.8,948.0,3.8,702.0,146.0,801.0,78.0,1164.0,818.0,11.0,73.1,0.9554,2005-03-30 06:00:00,low,2.3,mid,1.9,mid,3.4,high,0.9,low,0.5,0.4,0.5,0.5666666666666679,0.20816659994656447,0.6333333333333319,0.19663841605003082,1.2999999999999998,0.915522702166288,2,3,6,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2.3,1250.0,12.6,1069.0,397.0,532.0,106.0,1457.0,1202.0,10.7,73.6,0.9439,2005-03-30 07:00:00,mid,2.9,high,1.8,mid,4.2,high,4.0,high,0.8,0.5,0.4,1.2000000000000013,0.9643650760992838,0.866666666666665,0.7174027227901115,1.2749999999999997,0.8802117513830244,2,3,7,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063
2.9,1263.0,14.7,1138.0,371.0,503.0,117.0,1533.0,1296.0,12.1,67.3,0.9499,2005-03-30 08:00:00,high,3.1,high,1.8,mid,3.5,high,4.1,high,2.3,0.8,0.5,2.0000000000000013,1.081665382639185,1.2333333333333318,1.0838204033264305,1.2499999999999998,0.8229658117277847,2,3,8,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983
3.1,1319.0,15.5,1164.0,454.0,489.0,144.0,1543.0,1418.0,15.1,58.6,0.9982,2005-03-30 09:00:00,high,2.7,high,1.8,mid,2.0,mid,1.9,mid,2.9,2.3,0.8,2.766666666666668,0.41633319989319395,1.6666666666666652,1.2404300329590008,1.3166666666666662,0.9398581453248019,2,3,9,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475
2.7,1202.0,12.1,1055.0,433.0,534.0,158.0,1458.0,1293.0,18.6,49.5,1.052,2005-03-30 10:00:00,high,1.8,mid,1.7,mid,1.4,low,1.3,low,3.1,2.9,2.3,2.900000000000001,0.1999999999999309,2.0499999999999985,1.120267825120405,1.4249999999999998,1.0216964502060668,2,3,10,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
1.8,1109.0,7.9,896.0,287.0,629.0,137.0,1308.0,1027.0,20.9,42.5,1.037,2005-03-30 11:00:00,mid,1.9,mid,3.2,high,1.5,mid,1.2,low,2.7,3.1,2.9,2.5333333333333345,0.6658328118479192,2.2666666666666653,0.8547904226573142,1.4833333333333332,1.0214368964029905,2,3,11,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682
1.9,1136.0,9.6,962.0,265.0,594.0,130.0,1350.0,1052.0,23.6,34.8,0.9986,2005-03-30 12:00:00,mid,1.8,mid,3.4,high,1.2,low,1.2,low,1.8,2.7,3.1,2.133333333333334,0.4932882862315983,2.449999999999999,0.5357238094391585,1.5416666666666663,1.0237705116900466,2,3,12,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
1.8,1082.0,8.3,910.0,225.0,629.0,125.0,1301.0,875.0,25.6,28.5,0.9199,2005-03-30 13:00:00,mid,1.8,mid,4.2,high,1.1,low,1.2,low,1.9,1.8,2.7,1.8333333333333346,0.05773502691873862,2.366666666666665,0.5988878581726884,1.6166666666666665,1.0052890433134636,2,3,13,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683
1.8,1070.0,9.2,947.0,210.0,609.0,124.0,1292.0,815.0,26.1,26.3,0.875,2005-03-30 14:00:00,mid,1.8,mid,3.5,high,0.7,low,0.9,low,1.8,1.9,1.8,1.8333333333333346,0.05773502691873862,2.183333333333332,0.5706721183540244,1.708333333333333,0.9633826138176342,2,3,14,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388
1.8,1070.0,8.4,917.0,215.0,633.0,125.0,1252.0,760.0,26.6,24.9,0.8525,2005-03-30 15:00:00,mid,1.7,mid,2.0,mid,0.6,low,1.0,low,1.8,1.8,1.9,1.8,0.0,1.966666666666665,0.36147844564602877,1.8166666666666662,0.8850612031568029,2,3,15,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479
1.7,1123.0,9.2,945.0,227.0,623.0,135.0,1303.0,856.0,25.1,28.5,0.8932,2005-03-30 16:00:00,mid,3.2,high,1.4,low,0.5,low,1.1,low,1.8,1.8,1.8,1.7666666666666677,0.057735026918739454,1.7999999999999987,0.06324555320338167,1.9249999999999998,0.7676706206558996,2,3,16,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
3.2,1271.0,16.1,1183.0,403.0,493.0,179.0,1498.0,1258.0,24.1,32.1,0.9504,2005-03-30 17:00:00,high,3.4,high,1.5,mid,0.6,low,1.5,mid,1.7,1.8,1.8,2.2333333333333347,0.8386497083605927,2.033333333333332,0.5750362307426108,2.15,0.705175671214454,2,3,17,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063
3.4,1304.0,17.1,1212.0,444.0,476.0,183.0,1585.0,1383.0,21.5,39.1,0.9914,2005-03-30 18:00:00,high,4.2,high,1.2,low,0.9,low,2.1,mid,3.2,1.7,1.8,2.766666666666668,0.9291573243177425,2.283333333333332,0.7909909396868398,2.3666666666666663,0.6499417223292153,2,3,18,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
4.2,1360.0,19.9,1295.0,475.0,451.0,193.0,1639.0,1518.0,19.3,46.2,1.023,2005-03-30 19:00:00,high,3.5,high,1.1,low,4.0,high,2.1,mid,3.4,3.2,1.7,3.6000000000000014,0.5291502622128916,2.6833333333333322,1.0590876576878188,2.525,0.8367958369442897,2,3,19,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203
3.5,1278.0,14.9,1147.0,438.0,505.0,185.0,1536.0,1890.0,18.2,52.6,1.0911,2005-03-30 20:00:00,high,2.0,mid,0.7,low,4.1,high,1.5,mid,4.2,3.4,3.2,3.700000000000001,0.4358898943540352,2.966666666666665,1.0013324456276602,2.5749999999999997,0.8781437032948447,2,3,20,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2.0,1130.0,8.8,933.0,254.0,608.0,147.0,1373.0,1389.0,16.8,58.2,1.1022,2005-03-30 21:00:00,mid,1.4,low,0.6,low,1.9,mid,1.0,low,3.5,4.2,3.4,3.2333333333333343,1.1239810200058122,2.9999999999999987,0.9570788891204343,2.483333333333333,0.8757680611724312,2,3,21,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474
1.4,1066.0,5.8,802.0,172.0,689.0,117.0,1282.0,1090.0,16.0,61.9,1.115,2005-03-30 22:00:00,low,1.5,mid,0.5,low,1.3,low,0.8,low,2.0,3.5,4.2,2.300000000000001,1.0816653826391849,2.949999999999999,1.0425929215182714,2.3749999999999996,0.9255219657528033,2,3,22,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
1.5,1090.0,6.6,841.0,174.0,661.0,112.0,1317.0,1092.0,15.3,65.4,1.126,2005-03-30 23:00:00,mid,1.2,low,0.6,low,1.2,low,0.8,low,1.4,2.0,3.5,1.6333333333333346,0.3214550253663942,2.6666666666666656,1.1826523862347171,2.3499999999999996,0.9462846006643932,2,3,23,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681
1.2,1013.0,4.8,754.0,146.0,729.0,101.0,1245.0,954.0,14.5,67.8,1.1171,2005-03-31 00:00:00,low,1.1,low,0.9,low,1.2,low,0.7,low,1.5,1.4,2.0,1.3666666666666678,0.1527525231651173,2.2999999999999985,1.248999599679681,2.2916666666666665,0.9967751030501472,3,3,0,0.43388373911755823,-0.900968867902419,0.0,1.0
1.1,998.0,4.1,718.0,134.0,757.0,93.0,1230.0,951.0,14.2,68.6,1.1068,2005-03-31 01:00:00,low,0.7,low,4.0,high,1.2,low,0.6,low,1.2,1.5,1.4,1.2666666666666677,0.20816659994655692,1.7833333333333317,0.8975893641675291,2.233333333333333,1.0473632115793086,3,3,1,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683
0.7,923.0,2.5,616.0,83.0,874.0,64.0,1169.0,790.0,13.9,68.7,1.0892,2005-03-31 02:00:00,low,0.6,low,4.1,high,0.9,low,0.5,low,1.1,1.2,1.5,1.000000000000001,0.26457513110641556,1.3166666666666653,0.43550736694879066,2.141666666666666,1.1333444740985528,3,3,2,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
0.6,904.0,1.7,565.0,81.0,942.0,61.0,1144.0,752.0,13.1,72.5,1.0911,2005-03-31 03:00:00,low,0.5,low,1.9,mid,1.0,low,0.5,low,0.7,1.1,1.2,0.8000000000000012,0.2645751311064161,1.083333333333332,0.36560452221856915,2.0416666666666665,1.216147668465956,3,3,3,0.43388373911755823,-0.900968867902419,0.7071067811865475,0.7071067811865476
0.5,884.0,1.6,556.0,73.0,965.0,54.0,1135.0,708.0,12.9,72.7,1.076,2005-03-31 04:00:00,low,0.6,low,1.3,low,1.1,low,,high,0.6,0.7,1.1,0.6000000000000011,0.0999999999998876,0.9333333333333318,0.3932768321000718,1.9416666666666662,1.293661704643311,3,3,4,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
0.6,936.0,2.6,628.0,104.0,876.0,64.0,1173.0,782.0,12.3,74.2,1.0583,2005-03-31 05:00:00,low,0.9,low,1.2,low,1.5,mid,0.5,low,0.5,0.6,0.7,0.5666666666666679,0.05773502691876832,0.7833333333333318,0.2926886855802046,1.7249999999999996,1.2814232144555087,3,3,5,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074
0.9,1068.0,6.1,816.0,191.0,681.0,80.0,1264.0,1011.0,12.6,71.5,1.038,2005-03-31 06:00:00,low,4.0,high,1.2,low,2.1,mid,0.6,low,0.6,0.5,0.6,0.6666666666666679,0.20816659994655903,0.733333333333332,0.22509257354845766,1.5166666666666664,1.1838560518556254,3,3,6,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
4.0,1531.0,23.6,1394.0,673.0,407.0,133.0,1860.0,1683.0,12.7,69.6,1.0206,2005-03-31 07:00:00,high,4.1,high,1.2,low,2.1,mid,1.5,mid,0.9,0.6,0.5,1.8333333333333346,1.8823743871327268,1.2166666666666652,1.3702797767852624,1.4999999999999998,1.1433602788591026,3,3,7,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063
4.1,1184.0,10.9,1012.0,547.0,567.0,170.0,1397.0,1341.0,16.8,51.6,0.9818,2005-03-31 08:00:00,high,1.9,mid,0.9,low,1.5,mid,1.9,mid,4.0,0.9,0.6,3.0000000000000013,1.8193405398660176,1.7833333333333317,1.7611549240957394,1.5499999999999996,1.2471786341397058,3,3,8,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983
1.9,1064.0,6.8,848.0,275.0,692.0,139.0,1212.0,1014.0,20.3,40.1,0.9439,2005-03-31 09:00:00,mid,1.3,low,1.0,low,1.0,low,1.3,low,4.1,4.0,0.9,3.3333333333333344,1.2423096769056037,1.9999999999999984,1.6637307474468346,1.5416666666666663,1.244229102941294,3,3,9,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475
1.3,996.0,4.9,759.0,200.0,773.0,124.0,1119.0,751.0,21.0,37.3,0.9139,2005-03-31 10:00:00,low,1.2,low,1.1,low,0.8,low,1.0,low,1.9,4.1,4.0,2.4333333333333345,1.4742229591663898,2.1333333333333315,1.5474710551951107,1.5333333333333332,1.2455983106584516,3,3,10,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1.2,984.0,4.2,724.0,185.0,810.0,118.0,1088.0,630.0,21.0,36.9,0.9089,2005-03-31 11:00:00,low,1.2,low,1.5,mid,0.8,low,1.0,low,1.3,1.9,4.1,1.466666666666668,0.37859388971998775,2.233333333333332,1.4445299120013646,1.508333333333333,1.2493331554606923,3,3,11,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682
1.2,980.0,4.3,728.0,164.0,808.0,108.0,1098.0,565.0,22.8,33.0,0.904,2005-03-31 12:00:00,low,1.2,low,2.1,mid,0.7,low,1.1,low,1.2,1.3,1.9,1.2333333333333345,0.05773502691876819,2.283333333333332,1.3934369977385666,1.5083333333333329,1.2493331554606923,3,3,12,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
1.2,970.0,4.0,710.0,150.0,833.0,100.0,1094.0,535.0,24.0,30.3,0.8925,2005-03-31 13:00:00,low,0.9,low,2.1,mid,0.6,low,1.3,low,1.2,1.2,1.3,1.2,0.0,1.8166666666666653,1.1513759884011259,1.5166666666666664,1.2466925941235318,3,3,13,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683
0.9,940.0,3.1,656.0,134.0,913.0,91.0,1052.0,471.0,22.6,33.2,0.9007,2005-03-31 14:00:00,low,1.0,low,1.5,mid,0.5,low,1.0,low,1.2,1.2,1.2,1.1000000000000012,0.17320508075682406,1.2833333333333319,0.3311595788538647,1.5333333333333332,1.236073941104991,3,3,14,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388
1.0,963.0,3.7,691.0,128.0,857.0,89.0,1075.0,512.0,22.5,32.9,0.8846,2005-03-31 15:00:00,low,1.1,low,1.0,low,0.5,low,1.1,low,0.9,1.2,1.2,1.0333333333333343,0.15275252316512314,1.133333333333332,0.15055453054182344,1.5666666666666664,1.2138094304022233,3,3,15,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479
1.1,961.0,3.8,702.0,150.0,849.0,102.0,1070.0,527.0,21.5,33.8,0.8575,2005-03-31 16:00:00,low,1.5,mid,0.8,low,,high,1.4,low,1.0,0.9,1.2,1.000000000000001,0.09999999999989131,1.0999999999999985,0.12649110640674358,1.6166666666666663,1.1776967763264585,3,3,16,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
1.5,1067.0,6.5,836.0,171.0,713.0,114.0,1206.0,690.0,21.4,36.4,0.9172,2005-03-31 17:00:00,mid,2.1,mid,0.8,low,0.5,low,1.5,mid,1.1,1.0,0.9,1.2000000000000013,0.2645751311064168,1.1499999999999986,0.2073644135332825,1.6916666666666662,1.1349476025817646,3,3,17,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063
2.1,1084.0,7.2,866.0,204.0,682.0,124.0,1219.0,778.0,20.0,38.9,0.8974,2005-03-31 18:00:00,mid,2.1,mid,0.7,low,0.6,low,1.6,mid,1.5,1.1,1.0,1.566666666666668,0.5033222956846933,1.2999999999999987,0.44271887242357577,1.7916666666666663,1.111475950202622,3,3,18,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2.1,1102.0,8.3,912.0,215.0,647.0,136.0,1287.0,872.0,17.8,45.2,0.9123,2005-03-31 19:00:00,mid,1.5,mid,0.6,low,1.5,mid,2.2,mid,2.1,1.5,1.1,1.9000000000000012,0.3464101615137401,1.4499999999999986,0.5431390245600131,1.6333333333333329,0.8793937305515482,3,3,19,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203
1.5,976.0,4.4,731.0,156.0,787.0,118.0,1095.0,622.0,16.3,47.3,0.8686,2005-03-31 20:00:00,mid,1.0,low,0.5,low,1.9,mid,1.4,low,2.1,2.1,1.5,1.9000000000000012,0.3464101615137401,1.5499999999999983,0.47222875812470655,1.4166666666666663,0.4130448651249638,3,3,20,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
1.0,895.0,2.3,607.0,114.0,944.0,93.0,1012.0,512.0,16.3,44.8,0.8244,2005-03-31 21:00:00,low,0.8,low,0.5,low,1.3,low,0.9,low,1.5,2.1,2.1,1.5333333333333343,0.5507570547285889,1.5499999999999983,0.47222875812470655,1.3416666666666661,0.3987670391534279,3,3,21,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474
0.8,886.0,1.8,568.0,81.0,1015.0,72.0,992.0,438.0,15.6,47.1,0.8273,2005-03-31 22:00:00,low,0.8,low,,high,1.0,low,0.8,low,1.0,1.5,2.1,1.1000000000000012,0.36055512754636804,1.4999999999999984,0.5403702434442542,1.2999999999999998,0.42852813634159925,3,3,22,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
0.8,886.0,2.1,589.0,83.0,975.0,69.0,1001.0,443.0,15.1,47.6,0.8139,2005-03-31 23:00:00,low,0.7,low,0.5,low,1.0,low,1.1,low,0.8,1.0,1.5,0.8666666666666679,0.11547005383783161,1.383333333333332,0.6112828041640539,1.2666666666666664,0.4519318800908665,3,3,23,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681
0.7,848.0,1.5,541.0,69.0,1067.0,61.0,937.0,392.0,15.1,44.5,0.7569,2005-04-01 00:00:00,low,0.6,low,0.6,low,1.1,low,1.5,mid,0.8,0.8,1.0,0.7666666666666678,0.057735026918778264,1.1499999999999986,0.5468089245796945,1.2249999999999999,0.48076643355833953,4,4,0,-0.433883739117558,-0.9009688679024191,0.0,1.0
0.6,818.0,1.0,497.0,53.0,1198.0,50.0,885.0,347.0,14.6,43.0,0.7108,2005-04-01 01:00:00,low,0.5,low,1.5,mid,1.3,low,1.1,low,0.7,0.8,0.8,0.7000000000000012,0.09999999999989465,0.8999999999999986,0.32249030993194466,1.1749999999999996,0.5136765873228785,4,4,1,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683
0.5,848.0,1.1,509.0,36.0,1126.0,35.0,882.0,341.0,14.5,43.7,0.7163,2005-04-01 02:00:00,low,0.5,low,1.9,mid,1.0,low,0.6,low,0.6,0.7,0.8,0.6000000000000011,0.09999999999989621,0.733333333333332,0.175119007154187,1.1416666666666664,0.5451577475346128,4,4,2,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
0.5,826.0,0.9,488.0,30.0,1187.0,29.0,895.0,322.0,13.6,46.7,0.7245,2005-04-01 03:00:00,low,,high,1.3,low,1.1,low,0.5,low,0.5,0.6,0.7,0.5333333333333345,0.05773502691878473,0.6499999999999985,0.13784048752090738,1.0999999999999999,0.5752469825293606,4,4,3,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476
,818.0,0.8,473.0,47.0,1257.0,41.0,898.0,323.0,13.7,48.8,0.7606,2005-04-01 04:00:00,high,0.5,low,1.0,low,1.4,low,0.4,low,0.5,0.5,0.6,,,,,,,4,4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
0.5,868.0,1.4,535.0,88.0,1136.0,66.0,944.0,395.0,13.5,50.6,0.7783,2005-04-01 05:00:00,low,0.6,low,1.0,low,1.5,mid,0.4,low,,0.5,0.5,,,,,,,4,4,5,-0.433883739117558,-0.9009688679024191,0.9659258262890683,0.25881904510252074
0.6,901.0,2.0,586.0,135.0,993.0,89.0,979.0,510.0,13.7,47.4,0.7412,2005-04-01 06:00:00,low,1.5,mid,1.1,low,1.6,mid,0.6,low,0.5,,0.5,,,,,,,4,4,6,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
1.5,1044.0,6.7,845.0,280.0,710.0,150.0,1158.0,909.0,13.7,45.9,0.7154,2005-04-01 07:00:00,mid,1.9,mid,1.3,low,2.2,mid,0.9,low,0.6,0.5,,0.8666666666666679,0.5507570547285906,,,,,4,4,7,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063
1.9,1030.0,6.3,828.0,313.0,705.0,150.0,1130.0,869.0,16.1,41.0,0.7435,2005-04-01 08:00:00,mid,1.3,low,1.0,low,1.4,low,0.9,low,1.5,0.6,0.5,1.3333333333333346,0.6658328118479219,,,,,4,4,8,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983
1.3,965.0,4.3,730.0,205.0,799.0,127.0,1038.0,652.0,16.1,41.5,0.7559,2005-04-01 09:00:00,low,1.0,low,1.1,low,0.9,low,0.8,low,1.9,1.5,0.6,1.566666666666668,0.30550504633035025,,,,,4,4,9,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475
1.0,948.0,3.5,684.0,180.0,851.0,120.0,1011.0,599.0,16.5,40.8,0.757,2005-04-01 10:00:00,low,1.0,low,1.4,low,0.8,low,1.0,low,1.3,1.9,1.5,1.4000000000000012,0.4582575694955585,1.1333333333333317,0.5391351098441546,,,4,4,10,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
1.0,939.0,3.6,687.0,197.0,870.0,123.0,981.0,550.0,18.9,33.8,0.7312,2005-04-01 11:00:00,low,1.1,low,1.5,mid,1.1,low,0.8,low,1.0,1.3,1.9,1.1000000000000012,0.1732050807568233,1.2166666666666652,0.45350486950711877,,,4,4,11,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682
1.1,925.0,4.0,713.0,172.0,853.0,115.0,957.0,518.0,19.2,29.5,0.648,2005-04-01 12:00:00,low,1.3,low,1.6,mid,1.5,mid,0.8,low,1.0,1.0,1.3,1.0333333333333348,0.05773502691877133,1.2999999999999985,0.35213633723318344,,,4,4,12,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
1.3,924.0,4.5,739.0,184.0,834.0,122.0,966.0,541.0,19.9,26.3,0.6054,2005-04-01 13:00:00,low,1.0,low,2.2,mid,1.1,low,1.0,low,1.1,1.0,1.0,1.1333333333333346,0.1527525231651212,1.2666666666666653,0.33862466931201113,,,4,4,13,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890683
1.0,891.0,3.3,669.0,160.0,923.0,111.0,911.0,456.0,19.2,27.0,0.5934,2005-04-01 14:00:00,low,1.1,low,1.4,low,0.6,low,0.8,low,1.3,1.1,1.0,1.1333333333333346,0.1527525231651212,1.1166666666666651,0.1471960144388039,,,4,4,14,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388
1.1,897.0,3.6,687.0,176.0,908.0,119.0,916.0,467.0,19.4,25.3,0.5625,2005-04-01 15:00:00,low,1.4,low,0.9,low,0.5,low,0.8,low,1.0,1.3,1.1,1.1333333333333344,0.1527525231651212,1.083333333333332,0.11690451944500894,,,4,4,15,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479
