CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_t+1h,CO(GT)_t+6h,CO(GT)_t+12h,CO(GT)_t+24h,CO(GT)_t-1h,CO(GT)_t-2h,CO(GT)_t-3h,CO(GT)_roll_mean_3h,CO(GT)_roll_std_3h,CO(GT)_roll_mean_6h,CO(GT)_roll_std_6h,CO(GT)_roll_mean_12h,CO(GT)_roll_std_12h,weekday,month,hour,weekday_sin,weekday_cos,hour_sin,hour_cos
1.9,1229.0,9.0,941.0,220.0,680.0,68.0,1653.0,1040.0,24.8,59.6,1.8351,2.3,1.8,1.5,2.3,1.2,1.0,1.1,1.3666666666666665,0.4725815626252537,1.283333333333332,0.3188521078284712,2.8166666666666664,1.168396985254376,6,10,11,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682
2.3,1228.0,9.3,952.0,301.0,668.0,81.0,1622.0,1110.0,24.5,58.8,1.7838,1.6,2.0,1.3,2.7,1.9,1.2,1.0,1.8,0.5567764362829966,1.4666666666666657,0.516397779494315,2.8166666666666664,1.168396985254376,6,10,12,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
1.6,1107.0,5.9,807.0,214.0,768.0,73.0,1546.0,836.0,21.0,76.8,1.8881,1.3,2.2,1.4,3.1,2.3,1.9,1.2,1.9333333333333331,0.3511884584284158,1.5166666666666655,0.5115336417740863,2.8166666666666664,1.168396985254376,6,10,13,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890684
1.3,1031.0,4.4,732.0,162.0,872.0,69.0,1476.0,704.0,19.8,78.0,1.7879,1.8,1.6,0.5,3.2,1.6,2.3,1.9,1.7333333333333334,0.5131601439446822,1.5499999999999987,0.4847679857416254,2.8166666666666664,1.168396985254376,6,10,14,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388
1.8,1155.0,5.8,804.0,232.0,815.0,81.0,1510.0,773.0,19.4,80.5,1.7917,1.7,1.3,0.4,2.5,1.3,1.6,2.3,1.5666666666666669,0.2516611478423459,1.683333333333332,0.4070217029430488,2.8166666666666664,1.168396985254376,6,10,15,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479
1.7,1131.0,6.6,841.0,254.0,784.0,82.0,1531.0,811.0,19.6,79.1,1.7877,1.8,1.5,0.4,3.4,1.8,1.3,1.6,1.6,0.2645751311064473,1.7666666666666655,0.3326659986633133,1.4249999999999996,0.4454313537562086,6,10,16,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
1.8,1143.0,7.8,890.0,224.0,744.0,71.0,1578.0,848.0,20.8,73.1,1.7695,2.0,1.5,0.6,4.8,1.7,1.8,1.3,1.7666666666666668,0.0577350269189103,1.749999999999999,0.3271085446759116,1.5166666666666664,0.3927370930309767,6,10,17,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,-0.2588190451025206
2.0,1145.0,8.4,915.0,247.0,733.0,81.0,1586.0,892.0,21.1,68.6,1.7014,2.2,1.3,1.1,4.5,1.8,1.7,1.8,1.8333333333333333,0.1527525231651751,1.6999999999999986,0.2366431913239696,1.583333333333333,0.4018894767409933,6,10,18,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210294e-16
2.2,1169.0,8.3,910.0,334.0,726.0,87.0,1563.0,992.0,21.1,68.3,1.6914,1.6,1.4,2.9,4.0,2.0,1.8,1.7,2.0,0.1999999999999855,1.799999999999999,0.3033150177620504,1.6583333333333332,0.4273774855458732,6,10,19,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203
1.6,1105.0,8.1,905.0,239.0,734.0,72.0,1576.0,950.0,21.2,67.7,1.6848,1.3,0.5,3.5,3.2,2.2,2.0,1.8,1.9333333333333336,0.3055050463303798,1.849999999999999,0.2167948338867718,1.6999999999999995,0.3908033683673552,6,10,20,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
1.3,1049.0,6.1,817.0,168.0,806.0,63.0,1517.0,882.0,20.8,68.6,1.6719,1.5,0.4,4.6,1.9,1.6,2.2,2.0,1.7000000000000002,0.4582575694955774,1.7666666666666655,0.3141125063837153,1.7249999999999996,0.3493500458643916,6,10,21,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474
1.5,1069.0,6.7,844.0,185.0,767.0,63.0,1527.0,883.0,20.8,68.1,1.6585,1.5,0.4,3.4,1.9,1.3,1.6,2.2,1.4666666666666668,0.1527525231651738,1.7333333333333325,0.3326659986633133,1.7499999999999998,0.3176619129028359,6,10,22,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
1.5,1073.0,6.6,838.0,178.0,768.0,63.0,1549.0,892.0,20.7,68.4,1.6507,1.3,0.6,2.3,1.3,1.5,1.3,1.6,1.4333333333333331,0.1154700538378974,1.683333333333332,0.3430257521916678,1.7166666666666666,0.3214550253664286,6,10,23,-0.7818314824680299,0.6234898018587334,-0.2588190451025215,0.965925826289068
1.3,1039.0,6.1,817.0,132.0,799.0,55.0,1502.0,836.0,20.1,70.5,1.6384,1.4,1.1,2.7,1.1,1.5,1.5,1.3,1.4333333333333336,0.1154700538378974,1.5666666666666655,0.332665998663313,1.633333333333333,0.2839120649180984,0,10,0,0.0,1.0,0.0,1.0
1.4,1021.0,6.0,811.0,135.0,794.0,52.0,1502.0,837.0,20.2,67.9,1.5901,0.5,2.9,3.1,1.0,1.3,1.5,1.5,1.4,0.0999999999999678,1.433333333333332,0.1211060141638687,1.6166666666666665,0.2918073253904245,0,10,1,0.0,1.0,0.2588190451025207,0.9659258262890684
0.5,825.0,1.4,536.0,39.0,1203.0,32.0,1302.0,498.0,19.4,70.4,1.5663,0.4,3.5,3.2,0.5,1.4,1.3,1.5,1.0666666666666669,0.4932882862316179,1.249999999999999,0.3781534080237705,1.5499999999999998,0.4295875400258397,0,10,2,0.0,1.0,0.4999999999999999,0.8660254037844387
0.4,828.0,1.7,558.0,39.0,1166.0,32.0,1304.0,494.0,18.8,73.8,1.5885,0.4,4.6,2.5,0.6,0.5,1.4,1.3,0.7666666666666666,0.5507570547286039,1.0999999999999988,0.5099019513592709,1.4333333333333331,0.5331439057538049,0,10,3,0.0,1.0,0.7071067811865475,0.7071067811865476
0.4,847.0,1.9,576.0,33.0,1139.0,29.0,1321.0,507.0,17.9,77.7,1.5795,0.6,3.4,3.4,0.5,0.4,0.5,1.4,0.4333333333333333,0.0577350269189008,0.9166666666666656,0.5344779384283871,1.3249999999999995,0.6017021310793674,0,10,4,0.0,1.0,0.8660254037844386,0.5000000000000001
0.6,903.0,3.4,679.0,90.0,956.0,44.0,1385.0,660.0,18.2,76.9,1.5945,1.1,2.3,4.8,0.8,0.4,0.4,0.5,0.4666666666666666,0.1154700538378944,0.7666666666666654,0.4589843860815513,1.225,0.6151496491985414,0,10,5,0.0,1.0,0.9659258262890684,0.2588190451025207
1.1,1041.0,7.2,865.0,164.0,757.0,53.0,1486.0,902.0,18.6,74.9,1.5918,2.9,2.7,4.5,1.2,0.6,0.4,0.4,0.7000000000000001,0.3605551275463894,0.7333333333333322,0.4179314138308564,1.1499999999999997,0.5648813230147609,0,10,6,0.0,1.0,1.0,6.123233995736766e-17
2.9,1314.0,19.0,1267.0,336.0,559.0,62.0,1888.0,1240.0,19.6,70.3,1.5821,3.5,3.1,4.0,2.7,1.1,0.6,0.4,1.5333333333333332,1.2096831541082675,0.9833333333333322,0.9745084230865624,1.208333333333333,0.702538686522389,0,10,7,0.0,1.0,0.9659258262890684,-0.2588190451025206
3.5,1326.0,24.5,1416.0,366.0,499.0,68.0,1971.0,1395.0,20.2,66.6,1.5567,4.6,3.2,3.2,3.0,2.9,1.1,0.6,2.5,1.248999599679677,1.4833333333333325,1.3673575489485763,1.3666666666666665,0.9642079494056078,0,10,8,0.0,1.0,0.8660254037844387,-0.4999999999999998
4.6,1464.0,25.6,1444.0,565.0,475.0,85.0,2049.0,1625.0,19.7,68.9,1.5638,3.4,2.5,1.9,3.0,3.5,2.9,1.1,3.6666666666666665,0.862167810425167,2.183333333333332,1.7290652580705737,1.6416666666666664,1.340595751782381,0,10,9,0.0,1.0,0.7071067811865476,-0.7071067811865475
3.4,1313.0,17.1,1213.0,536.0,564.0,88.0,1789.0,1359.0,19.2,73.4,1.6192,2.3,3.4,1.9,3.0,4.6,3.5,2.9,3.8333333333333335,0.6658328118479343,2.683333333333332,1.532862246474438,1.7999999999999996,1.4314646028075255,0,10,10,0.0,1.0,0.4999999999999999,-0.8660254037844387
2.3,1202.0,12.3,1058.0,416.0,647.0,82.0,1623.0,1152.0,20.0,69.6,1.607,2.7,4.8,1.3,3.0,3.4,4.6,3.5,3.433333333333333,1.1503622617824902,2.9666666666666655,1.189397606633989,1.8666666666666665,1.4348476848738605,0,10,11,0.0,1.0,0.258819045102521,-0.9659258262890682
2.7,1225.0,15.2,1155.0,379.0,607.0,91.0,1738.0,1159.0,21.1,64.0,1.5795,3.1,4.5,1.1,3.0,2.3,3.4,4.6,2.8000000000000003,0.5567764362829962,3.2333333333333325,0.8041558721209848,1.9833333333333327,1.441484924610308,0,10,12,0.0,1.0,1.2246467991473532e-16,-1.0
3.1,1257.0,18.3,1248.0,368.0,557.0,87.0,1837.0,1179.0,20.2,67.4,1.5832,3.2,4.0,1.0,3.0,2.7,2.3,3.4,2.6999999999999997,0.3999999999999916,3.2666666666666657,0.7916228058025246,2.1249999999999996,1.4623300212021528,0,10,13,0.0,1.0,-0.2588190451025208,-0.9659258262890684
3.2,1271.0,17.2,1217.0,444.0,566.0,90.0,1810.0,1227.0,20.2,68.9,1.6074,2.5,3.2,0.5,3.0,3.1,2.7,2.3,3.0,0.2645751311064459,3.2166666666666655,0.7833687935236261,2.3499999999999996,1.3957728390328477,0,10,14,0.0,1.0,-0.4999999999999998,-0.8660254037844388
2.5,1179.0,14.1,1120.0,352.0,634.0,97.0,1667.0,1119.0,21.9,57.6,1.4942,3.4,1.9,0.6,3.0,3.2,3.1,2.7,2.9333333333333336,0.3785938897200091,2.866666666666666,0.432049379893851,2.5249999999999995,1.253449785047794,0,10,15,0.0,1.0,-0.7071067811865471,-0.7071067811865479
3.4,1278.0,18.3,1248.0,375.0,574.0,99.0,1814.0,1243.0,23.2,52.0,1.4642,4.8,1.9,0.5,3.0,2.5,3.2,3.1,3.033333333333333,0.4725815626252533,2.866666666666666,0.432049379893851,2.775,1.077982121626074,0,10,16,0.0,1.0,-0.8660254037844384,-0.5000000000000004
4.8,1435.0,25.0,1429.0,479.0,499.0,109.0,2072.0,1449.0,21.7,59.1,1.5115,4.5,1.3,0.8,3.0,3.4,2.5,3.2,3.5666666666666664,1.159022576714244,3.2833333333333328,0.8134289561274924,3.1249999999999996,0.9854625125474642,0,10,17,0.0,1.0,-0.9659258262890684,-0.2588190451025206
4.5,1326.0,22.2,1356.0,448.0,525.0,95.0,1966.0,1405.0,20.8,61.4,1.4898,4.0,1.1,1.2,3.0,4.8,3.4,2.5,4.233333333333333,0.7371114795831939,3.583333333333332,0.8841191473249874,3.4083333333333328,0.8262272781453737,0,10,18,0.0,1.0,-1.0,-1.8369701987210294e-16
4.0,1324.0,21.4,1335.0,388.0,537.0,80.0,1920.0,1444.0,19.9,64.2,1.4711,3.2,1.0,2.7,3.0,4.5,4.8,3.4,4.433333333333334,0.4041451884327278,3.733333333333332,0.8617811013631381,3.4999999999999996,0.8257228238447689,0,10,19,0.0,1.0,-0.9659258262890684,0.2588190451025203
3.2,1206.0,16.2,1185.0,376.0,592.0,76.0,1751.0,1386.0,19.7,65.1,1.4769,1.9,0.5,3.0,3.0,4.0,4.5,4.8,3.9,0.6557438524301937,3.733333333333333,0.8617811013631381,3.4749999999999996,0.830251878539386,0,10,20,0.0,1.0,-0.8660254037844386,0.5000000000000001
1.9,1052.0,10.3,987.0,224.0,700.0,62.0,1556.0,1102.0,20.0,63.3,1.4672,1.9,0.6,3.0,3.0,3.2,4.0,4.5,3.0333333333333337,1.0598742063723057,3.633333333333333,1.0481730137084542,3.2499999999999996,0.8628704737939827,0,10,21,0.0,1.0,-0.7071067811865477,0.7071067811865474
1.9,1057.0,8.9,934.0,206.0,743.0,57.0,1525.0,1041.0,19.0,66.1,1.4415,1.3,0.5,3.0,3.0,1.9,3.2,4.0,2.3333333333333335,0.7505553499465075,3.3833333333333315,1.270301801410461,3.1249999999999996,0.9440001926039854,0,10,22,0.0,1.0,-0.5000000000000004,0.8660254037844384
1.3,952.0,6.5,833.0,143.0,846.0,57.0,1381.0,881.0,18.8,60.9,1.3032,1.1,0.8,3.0,3.0,1.9,1.9,3.2,1.7000000000000002,0.3464101615137613,2.799999999999999,1.293058390019567,3.0416666666666665,1.0604101550672245,0,10,23,0.0,1.0,-0.2588190451025215,0.965925826289068
1.1,911.0,5.1,769.0,113.0,919.0,54.0,1340.0,791.0,18.9,60.7,1.311,1.0,1.2,3.0,3.0,1.3,1.9,1.9,1.4333333333333336,0.4163331998932145,2.233333333333332,1.1343133018115668,2.9083333333333328,1.1988315017953808,1,10,0,0.7818314824680298,0.6234898018587336,0.0,1.0
1.0,898.0,4.6,742.0,93.0,915.0,50.0,1345.0,796.0,18.1,65.2,1.343,0.5,2.7,3.0,3.0,1.1,1.3,1.9,1.1333333333333335,0.1527525231651614,1.7333333333333325,0.8164965809277197,2.733333333333333,1.3158704919235595,1,10,1,0.7818314824680298,0.6234898018587336,0.2588190451025207,0.9659258262890684
0.5,809.0,2.1,593.0,58.0,1134.0,44.0,1277.0,647.0,18.3,65.1,1.3529,0.6,3.0,3.0,3.0,1.0,1.1,1.3,0.8666666666666671,0.3214550253664157,1.283333333333332,0.5455883674224135,2.5083333333333333,1.4525578275663389,1,10,2,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387
0.6,823.0,2.4,616.0,58.0,1072.0,44.0,1300.0,716.0,18.3,66.9,1.3952,0.5,3.0,3.0,3.0,0.5,1.0,1.1,0.7000000000000003,0.2645751311064391,1.0666666666666655,0.5085928299402711,2.35,1.5535882220319397,1,10,3,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476
0.5,814.0,3.2,666.0,56.0,1029.0,34.0,1311.0,719.0,17.8,67.5,1.3674,0.8,3.0,3.0,3.0,0.6,0.5,1.0,0.5333333333333337,0.0577350269188701,0.8333333333333321,0.3444802848736812,2.108333333333333,1.6002603954773529,1,10,4,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
0.8,857.0,3.9,705.0,105.0,982.0,44.0,1312.0,733.0,16.9,66.7,1.2772,1.2,3.0,3.0,3.0,0.5,0.6,0.5,0.6333333333333336,0.15275252316516,0.7499999999999988,0.2588435821108677,1.7749999999999997,1.391614497298339,1,10,5,0.7818314824680298,0.6234898018587336,0.9659258262890684,0.2588190451025207
1.2,935.0,6.0,810.0,243.0,881.0,74.0,1356.0,835.0,17.8,60.6,1.2276,2.7,3.0,3.0,3.0,0.8,0.5,0.6,0.8333333333333336,0.3511884584284097,0.7666666666666654,0.2875181153712792,1.5,1.0995866992151686,1,10,6,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2.7,1159.0,13.8,1110.0,492.0,671.0,101.0,1650.0,1094.0,17.6,60.8,1.2151,3.0,3.0,3.0,3.0,1.2,0.8,0.5,1.566666666666667,1.0016652800877763,1.0499999999999987,0.8502940667792449,1.3916666666666664,0.8712147562542499,1,10,7,0.7818314824680298,0.6234898018587336,0.9659258262890684,-0.2588190451025206
3.0,1102.0,14.8,1141.0,435.0,648.0,103.0,1594.0,1114.0,17.9,57.8,1.1751,3.0,3.0,3.0,3.0,2.7,1.2,0.8,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,8,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
3.0,979.0,8.4,917.0,435.0,795.0,103.0,1398.0,903.0,18.1,56.4,1.1645,3.0,3.0,3.0,1.5,3.0,2.7,1.2,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,9,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
3.0,998.0,9.0,941.0,435.0,785.0,103.0,1442.0,914.0,18.2,55.9,1.1547,3.0,3.0,3.0,1.2,3.0,3.0,2.7,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,10,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387
3.0,962.0,8.3,911.0,435.0,793.0,103.0,1380.0,872.0,19.7,49.1,1.1148,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,11,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
3.0,985.0,9.5,957.0,435.0,773.0,103.0,1426.0,860.0,20.8,45.8,1.1126,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,12,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
3.0,1043.0,12.1,1053.0,435.0,707.0,103.0,1514.0,959.0,20.5,46.0,1.1,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,13,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890684
3.0,929.0,7.4,875.0,435.0,826.0,103.0,1365.0,814.0,18.9,50.6,1.0927,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,14,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388
3.0,946.0,8.0,898.0,435.0,816.0,103.0,1377.0,827.0,18.4,51.6,1.0832,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,15,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479
3.0,955.0,7.9,894.0,435.0,818.0,103.0,1366.0,804.0,17.9,52.6,1.0711,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,16,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
3.0,1004.0,10.9,1012.0,435.0,730.0,103.0,1460.0,906.0,17.1,54.2,1.0503,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,17,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206
3.0,1037.0,12.1,1053.0,435.0,708.0,103.0,1480.0,958.0,16.5,56.2,1.0455,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,18,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16
3.0,1066.0,14.7,1140.0,435.0,670.0,103.0,1577.0,1032.0,16.7,54.1,1.0212,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,19,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203
3.0,890.0,6.0,813.0,435.0,898.0,103.0,1274.0,772.0,15.4,57.7,1.0008,3.0,3.0,3.0,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,20,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
3.0,843.0,4.3,729.0,435.0,990.0,103.0,1219.0,618.0,15.5,57.1,0.9971,3.0,3.0,1.5,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,21,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474
3.0,834.0,4.1,716.0,435.0,997.0,103.0,1205.0,614.0,15.6,55.9,0.985,3.0,3.0,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,22,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
3.0,809.0,3.1,659.0,435.0,1074.0,103.0,1161.0,550.0,14.8,58.4,0.9777,3.0,3.0,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,1,10,23,0.7818314824680298,0.6234898018587336,-0.2588190451025215,0.965925826289068
3.0,786.0,2.2,600.0,435.0,1164.0,103.0,1132.0,511.0,14.8,57.9,0.9662,3.0,3.0,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,0,0.9749279121818236,-0.2225209339563143,0.0,1.0
3.0,747.0,1.5,543.0,435.0,1276.0,103.0,1100.0,469.0,14.6,57.6,0.9517,3.0,3.0,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,1,0.9749279121818236,-0.2225209339563143,0.2588190451025207,0.9659258262890684
3.0,723.0,0.9,485.0,435.0,1419.0,103.0,1065.0,425.0,14.6,57.1,0.9428,3.0,3.0,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387
3.0,704.0,0.5,444.0,435.0,1558.0,103.0,1050.0,394.0,14.4,57.6,0.9416,3.0,1.5,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,3,0.9749279121818236,-0.2225209339563143,0.7071067811865475,0.7071067811865476
3.0,709.0,0.6,449.0,435.0,1590.0,103.0,1055.0,392.0,14.5,57.4,0.9413,3.0,1.2,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,4,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001
3.0,726.0,0.7,466.0,435.0,1485.0,103.0,1066.0,408.0,14.3,58.4,0.9501,3.0,1.2,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,5,0.9749279121818236,-0.2225209339563143,0.9659258262890684,0.2588190451025207
3.0,798.0,2.2,599.0,435.0,1205.0,103.0,1141.0,517.0,14.7,57.4,0.9564,3.0,1.2,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,6,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17
3.0,925.0,5.8,800.0,435.0,908.0,103.0,1272.0,750.0,14.3,58.1,0.9404,3.0,1.2,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,7,0.9749279121818236,-0.2225209339563143,0.9659258262890684,-0.2588190451025206
3.0,906.0,5.9,809.0,435.0,878.0,103.0,1272.0,787.0,14.0,58.3,0.9294,1.5,1.2,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,8,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998
1.5,896.0,5.9,809.0,286.0,882.0,78.0,1257.0,788.0,15.4,53.2,0.9246,1.2,1.2,1.2,1.2,3.0,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,9,0.9749279121818236,-0.2225209339563143,0.7071067811865476,-0.7071067811865475
1.2,882.0,5.3,776.0,281.0,932.0,72.0,1222.0,760.0,16.5,49.9,0.9289,1.2,1.2,1.2,1.2,1.5,3.0,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,10,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387
1.2,948.0,6.9,853.0,281.0,859.0,72.0,1283.0,839.0,17.4,47.6,0.9387,1.2,1.2,1.2,1.2,1.2,1.5,3.0,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,11,0.9749279121818236,-0.2225209339563143,0.258819045102521,-0.9659258262890682
1.2,945.0,7.7,886.0,281.0,818.0,72.0,1307.0,827.0,18.0,46.1,0.9401,1.2,1.2,1.2,1.2,1.2,1.2,1.5,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,12,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0
1.2,942.0,7.3,871.0,281.0,832.0,72.0,1314.0,765.0,17.9,46.5,0.9474,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,13,0.9749279121818236,-0.2225209339563143,-0.2588190451025208,-0.9659258262890684
1.2,943.0,7.2,864.0,281.0,831.0,72.0,1297.0,814.0,17.4,48.3,0.955,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,14,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388
1.2,894.0,6.0,810.0,281.0,892.0,72.0,1258.0,737.0,16.0,52.6,0.9489,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,15,0.9749279121818236,-0.2225209339563143,-0.7071067811865471,-0.7071067811865479
1.2,984.0,8.3,910.0,281.0,795.0,72.0,1348.0,875.0,15.3,58.7,1.0154,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,16,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004
1.2,1044.0,11.2,1022.0,281.0,726.0,72.0,1454.0,983.0,15.2,55.9,0.9572,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.3000000000000003,0.9643650760992906,1.4666666666666657,1.1021191708098792,1.3749999999999998,0.8346202184771884,2,10,17,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,-0.2588190451025206
